Dataglove Experiment Tue Sep 25 17:00:17 2018
USB0 DG5U_Right RightHand	1

event	var	l_thumb	l_index	l_middle	l_ring	l_little	r_thumb	r_index	r_middle	r_ring	r_little	time
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	800
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	820
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	840
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	860
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	880
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	900
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	920
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	940
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	960
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	980
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	1000
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1020
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	1040
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1060
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	1080
glove	1	0	0	0	0	0	3664	3919	4066	3742	3713	1100
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1120
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1140
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1160
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1180
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1200
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1220
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1240
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	1260
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1280
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1300
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1320
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	1340
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1360
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1380
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1400
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1420
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1440
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1460
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1480
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1500
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1520
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1540
glove	1	0	0	0	0	0	3664	3920	4066	3743	3714	1560
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1580
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1600
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1620
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	1640
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	1660
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1680
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1700
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1720
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1740
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	1760
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1780
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1800
glove	1	0	0	0	0	0	3664	3919	4067	3742	3714	1820
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1840
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1860
glove	1	0	0	0	0	0	3664	3920	4066	3742	3714	1880
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1900
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1920
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	1940
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	1960
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	1980
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2000
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2020
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	2040
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2060
glove	1	0	0	0	0	0	3664	3920	4066	3743	3714	2080
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2100
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2120
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2140
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2160
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2180
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	2200
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2220
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2240
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	2260
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	2280
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2300
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2320
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2340
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2360
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2380
glove	1	0	0	0	0	0	3664	3919	4067	3742	3714	2400
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2420
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2440
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2460
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2480
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2500
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2520
glove	1	0	0	0	0	0	3664	3920	4066	3742	3714	2540
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2560
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	2580
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2600
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	2620
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2640
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2660
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	2680
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	2700
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2720
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2740
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2760
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2780
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2800
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2820
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2840
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2860
glove	1	0	0	0	0	0	3664	3920	4066	3743	3714	2880
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	2900
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2920
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2940
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2960
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	2980
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3000
glove	1	0	0	0	0	0	3664	3920	4066	3743	3714	3020
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3040
glove	1	0	0	0	0	0	3664	3920	4066	3743	3714	3060
glove	1	0	0	0	0	0	3664	3920	4066	3743	3714	3080
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3100
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3120
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3140
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3160
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3180
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3200
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3220
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3240
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3260
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3280
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3300
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3320
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3340
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3360
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3380
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3400
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3420
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3440
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3460
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3480
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3500
glove	1	0	0	0	0	0	3664	3920	4066	3743	3714	3520
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3540
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3560
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3580
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3600
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3620
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3640
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3660
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3680
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3700
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3720
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3740
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3760
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3780
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3800
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3820
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3840
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3860
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3880
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3900
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3920
glove	1	0	0	0	0	0	3664	3920	4066	3743	3714	3940
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	3960
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	3980
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	4000
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4020
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4040
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	4060
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	4080
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4100
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4120
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	4140
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	4160
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	4180
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	4200
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	4220
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4240
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4260
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4280
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4300
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4320
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4340
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4360
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4380
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4400
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	4420
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4440
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4460
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	4480
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4500
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4520
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4540
glove	1	0	0	0	0	0	3664	3920	4066	3743	3714	4560
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	4580
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4600
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4620
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4640
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4660
glove	1	0	0	0	0	0	3664	3919	4066	3743	3715	4680
glove	1	0	0	0	0	0	3664	3919	4066	3743	3715	4700
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4720
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	4740
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4760
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4780
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4800
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4820
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4840
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4860
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	4880
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	4900
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	4920
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	4940
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	4960
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	4980
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5000
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5020
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5040
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5060
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5080
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5100
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5120
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5140
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5160
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5180
glove	1	0	0	0	0	0	3664	3919	4066	3742	3715	5200
glove	1	0	0	0	0	0	3664	3919	4066	3742	3715	5220
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5240
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5260
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5280
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5300
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5320
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5340
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5360
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5380
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5400
glove	1	0	0	0	0	0	3664	3919	4066	3742	3715	5420
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5440
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5460
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5480
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5500
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5520
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5540
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5560
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5580
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5600
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5620
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5640
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5660
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5680
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5700
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5720
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5740
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5760
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5780
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5800
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5820
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5840
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5860
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	5880
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5900
glove	1	0	0	0	0	0	3664	3919	4066	3742	3715	5920
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5940
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5960
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	5980
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6000
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6020
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6040
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6060
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6080
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	6100
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6120
glove	1	0	0	0	0	0	3664	3919	4066	3742	3715	6140
glove	1	0	0	0	0	0	3664	3919	4067	3742	3714	6160
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6180
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	6200
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6220
glove	1	0	0	0	0	0	3664	3919	4066	3742	3715	6240
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6260
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6280
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	6300
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	6320
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6340
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6360
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6380
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	6400
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6420
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6440
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6460
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	6480
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6500
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	6520
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6540
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6560
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6580
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6600
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	6620
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6640
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6660
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6680
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6700
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	6720
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6740
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6760
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6780
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6800
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	6820
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6840
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6860
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6880
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6900
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6920
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	6940
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6960
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	6980
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7000
glove	1	0	0	0	0	0	3665	3919	4066	3742	3714	7020
glove	1	0	0	0	0	0	3664	3919	4067	3743	3714	7040
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	7060
glove	1	0	0	0	0	0	3664	3919	4066	3742	3715	7080
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7100
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7120
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	7140
glove	1	0	0	0	0	0	3664	3919	4067	3742	3714	7160
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7180
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7200
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7220
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7240
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7260
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7280
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7300
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7320
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7340
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7360
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7380
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7400
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7420
glove	1	0	0	0	0	0	3664	3919	4067	3742	3714	7440
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	7460
glove	1	0	0	0	0	0	3664	3919	4066	3742	3715	7480
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7500
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7520
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7540
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7560
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7580
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7600
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7620
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7640
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7660
glove	1	0	0	0	0	0	3664	3919	4067	3742	3714	7680
glove	1	0	0	0	0	0	3664	3919	4066	3742	3715	7700
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7720
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7740
glove	1	0	0	0	0	0	3664	3919	4067	3742	3714	7760
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7780
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7800
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7820
glove	1	0	0	0	0	0	3665	3919	4066	3742	3714	7840
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7860
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7880
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7900
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7920
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7940
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	7960
glove	1	0	0	0	0	0	3664	3919	4066	3743	3714	7980
glove	1	0	0	0	0	0	3664	3919	4067	3742	3714	8000
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8020
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8040
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8060
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8080
glove	1	0	0	0	0	0	3664	3919	4067	3742	3714	8100
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8120
glove	1	0	0	0	0	0	3664	3919	4067	3742	3714	8140
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8160
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8180
glove	1	0	0	0	0	0	3664	3919	4066	3742	3715	8200
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8220
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8240
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8260
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8280
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8300
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8320
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8340
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8360
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8380
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8400
glove	1	0	0	0	0	0	3664	3919	4067	3742	3714	8420
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8440
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8460
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8480
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8500
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8520
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8540
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8560
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8580
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8600
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8620
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8640
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8660
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8680
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8700
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8720
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8740
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8760
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8780
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8800
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8820
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8840
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8860
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8880
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8900
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8920
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8940
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8960
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	8980
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	9000
glove	1	0	0	0	0	0	3664	3919	4066	3742	3715	9020
glove	1	0	0	0	0	0	3664	3919	4066	3742	3715	9040
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	9060
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	9080
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	9100
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	9120
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	9140
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	9160
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	9180
glove	1	0	0	0	0	0	3664	3919	4066	3742	3714	9200
